asin,reviewerID,reviewerName,helpful,reviewText,overall,unixReviewTime,reviewTime,title,price,imUrl,salesRank,brand,categories
B0006HP7NC,A3S5EXYZDEBF3K,Brian Morris,"[1, 1]","After searching and searching for a battery for our baby monitor -- the Levana BABYVIEW20, I found out that it uses this Nokia battery. I was too nervous to buy this type of product for any seller other than Amazon. I did just that and it works and fits perfectly.",5.0,1338681600,"06 3, 2012",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,A1YE1IK0JYSIIE,Chain Saw Bob,"[0, 0]",I could NOT get it charge. Did not sent it back because it would cost more to ship it back than I paid for it. I ask for help on this and got no where. But I did order Nokia BL-5C and it works great.,2.0,1367539200,"05 3, 2013",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,ANOEOHRLK11P0,D L,"[22, 23]","It was because I could no longer obtain good quality BL-5C's that I finally gave up my Nokia phone.I think the last battery I tried in it was one of these, it actually had worse performance than the battery I had used for a year and was trying to replace.These might be phonies from China or just so old that they are chemically inert, but I am afraid I can't recommend these.",1.0,1209600000,"05 1, 2008",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,A2KL3Q6NMCTJ6M,FAL,"[0, 0]","After 6 months of use, the battery still performance well.  I can't tell if this battery is genuine or not.",5.0,1373328000,"07 9, 2013",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,A13CRB6JN3HU4U,Jumesan,"[0, 0]","No issues at all with this battery order.  Its an OEM Nokia BL-5C battery as advertised.  Nothing exciting and performance is as it should be for a new battery.  Price was excellent as compared to retail, so I am very satisfied with purchase.",4.0,1282089600,"08 18, 2010",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,ALGJ6RG0QIOOC,LI NATIVE,"[0, 0]","I purchased this for my father-in-law. His battery was about to wear out its welcome. It arrived ahead of scheduled date, and has not had a problem with it.",4.0,1373068800,"07 6, 2013",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,A1CG374G8CH03L,natasha,"[3, 4]","Got this is a timely mannor, put it in my phone, chatged for 12+ hours and nothing ! Never worked ! Annoyed to say the least ! I ordered this just in time to go into the hospital for a ce section so i wouldnt have to charge my phone all that often considering bending and such will be painfull. A lot of good it did me.",1.0,1336521600,"05 9, 2012",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,A1EGDKBZ310X5M,russbooker,"[0, 0]","I recently purchased two of these batteries for my four-year-old Nokia cell phones.  Based on about a month's trial, both batteries seem to hold a charge for a reasonable amount of time... much better than the old batteries.  Seem to be a good choice, especially for the money.",5.0,1227052800,"11 19, 2008",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,A15NFAT4JJBOO,"Tony Stompanado ""Tony Stompanado""","[0, 0]","The nice thing about this battery in my case, is that it came fully charged and ready to use.  It fit perfectly in the phone as I would have expected.  It's an excellent buy compared to other sources.",5.0,1394150400,"03 7, 2014",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,A72KEKIG7WATK,Usagi3,"[1, 1]","I purchased this battery for a premium as it boldly proclaimed &#34;Li-Ion&#34;.  That purchase was before I noted that all of the other, more inexpensive batteries were also Li-Ion types, and also OEM.  My fault for not paying attention.  Be advised there are better prices for this exact item on Amazon, so please keep looking.This having been said, the item was shipped quickly, and arrived so fast that I almost had to duck.  I therefore have no issues with the seller, who is doing a good job.",3.0,1363219200,"03 14, 2013",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B0006HP7NC,ALHC64J88LVWO,Wayfinder,"[0, 0]",Works.  Good quality battery.  What more can I say about a battery?  It fits.  It charges.  It powers.  It's a battery at a very reasonable price.,5.0,1384300800,"11 13, 2013",Nokia BL-5C Extended Li-Ion Battery,1.94,http://ecx.images-amazon.com/images/I/41CVGgRLFpL._SY300_.jpg,{'Cell Phones & Accessories': 2458},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]"
B000FFLYBY,A19EKT8H85AKO5,BigStory,"[0, 0]","Bought my cable last year and only used it for a couple of weeks before I decided to replace it with a cable from Nokia.This Eforcity unit is made of cheap-feeling material. Takes a bit to plug into my computer and once it is in, still doesn't work a lot of times. So I had to unplug and go thru the process a few times.Yes the price is low. But overall the item is too unstable.",2.0,1223769600,"10 12, 2008",Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6086 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670,0.05,http://ecx.images-amazon.com/images/I/41pmbOXY53L._SY300_.jpg,{'Cell Phones & Accessories': 122699},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B000FFLYBY,A1RCGK44YXNBBB,Brendon Edwards,"[0, 0]",The price is good and the cable is working well. I had a very good experience with this cable.,5.0,1177286400,"04 23, 2007",Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6086 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670,0.05,http://ecx.images-amazon.com/images/I/41pmbOXY53L._SY300_.jpg,{'Cell Phones & Accessories': 122699},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B000FFLYBY,A3G9XFGG1EZRNY,"Jeff Norris ""computer tech""","[0, 0]","Cable connects directly to phone allowing you to use the Nokia Phone tools, contact management and even USB mass storage.",4.0,1271808000,"04 21, 2010",Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6086 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670,0.05,http://ecx.images-amazon.com/images/I/41pmbOXY53L._SY300_.jpg,{'Cell Phones & Accessories': 122699},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B000FFLYBY,A2ZZGWC4FUGJAE,M. Jarvis,"[10, 10]","This cable functions fine (at first), but it probably won't hold up to everyday use.  I've inserted mine maybe 20 times, and one of the spring-loaded contacts just became permanently stuck, making the cable worthless.  Sure it's dirt cheap, which is nice compared to the expensive real Nokia cable, but with what these accessory vendors charge for shipping, I'd recommend ordering several of these at one time from a source with a good deal on multiple items.  I'm now trying to decide whether to do that myself or shell out for the real deal with a real warranty.",2.0,1183939200,"07 9, 2007",Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6086 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670,0.05,http://ecx.images-amazon.com/images/I/41pmbOXY53L._SY300_.jpg,{'Cell Phones & Accessories': 122699},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B000FFLYBY,A18HE80910BTZI,"rbhatta ""A Dinosaur you can trust!""","[5, 5]","This Data cable allowed me to access my Nokia 6085 (Black) phone's memory and Firmware update using Nokia Suite, It does what it is designed for.PROS:(+) CheapCONS:(-) May not last for multiple uses as the port connector on the cable may eventually break over time.Notes:(*) DO NOT use the Driver CD that comes with the product",4.0,1202256000,"02 6, 2008",Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6086 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670,0.05,http://ecx.images-amazon.com/images/I/41pmbOXY53L._SY300_.jpg,{'Cell Phones & Accessories': 122699},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B000FFLYBY,A2KHG3JOFXQ4CE,"USMC Combat Vet ""Retired!""","[1, 1]",Not a single glitch. Fair priced and FAST shipping. NO problems or hassles connecting and syncing using Windows XP OR Vista. What's not to love?,5.0,1184284800,"07 13, 2007",Nokia CA-53 Compatible USB Data Cable for Nokia 3230 / 3250 / 3300 / 6111 / 6125 / 6126 / 6131 / 6136 / 6170 / 6086 / 6230 / 6230i / 6233 / 6235 / 6235i / 6236 / 6236i / 6255 / 6255i / 6256 / 6260 / 6265 / 6265i / 6270 / 6280 / 6282 / 6630 / 6670,0.05,http://ecx.images-amazon.com/images/I/41pmbOXY53L._SY300_.jpg,{'Cell Phones & Accessories': 122699},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]"
B000FTG6EA,A1I6I1PJDLHGCX,Benniegirl,"[0, 0]",Have no probs with this cahrger till date but the phone screen went blank and dont know why. I can't see who calls neither can I dial cos its a touch screen. had to ger a blackberry fone.,5.0,1256083200,"10 21, 2009",Nokia Travel Charger,2.0,http://ecx.images-amazon.com/images/I/31WqWG1xZZL._SY300_.jpg,{'Cell Phones & Accessories': 161435},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Travel Chargers']]"
B000FTG6EA,AU01DC9TX4QZD,Crazy Jim,"[1, 1]",Thought I was going to get a cheap replacement (not the one pictured).  This was the same nokia charger (ac-4u) that came with my n800.  The only difference is that it did not come with the velcro strap.,5.0,1222560000,"09 28, 2008",Nokia Travel Charger,2.0,http://ecx.images-amazon.com/images/I/31WqWG1xZZL._SY300_.jpg,{'Cell Phones & Accessories': 161435},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Travel Chargers']]"
B000FTG6EA,ABXANRX4GPYRZ,hdtravel,"[0, 2]",I bought one of these for a back-up charger. Does the job.I prefer my tiny Nokia CA-100 USB charger though and use it the most.Works nice with my Nokia N95-3 phone and Nokia 800 Internet Tablet.,3.0,1211673600,"05 25, 2008",Nokia Travel Charger,2.0,http://ecx.images-amazon.com/images/I/31WqWG1xZZL._SY300_.jpg,{'Cell Phones & Accessories': 161435},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Travel Chargers']]"
B000FTG6EA,ABDS2RQ1WHJ1D,"N. Lobo ""NL""","[0, 0]",Purchased this charger to replace a broken e71 charger.  Works correctly.  Unbeatable price.  Nokia AC-4U is the charger model number.  I would pay twice as much for it.  Great stuff.,5.0,1262563200,"01 4, 2010",Nokia Travel Charger,2.0,http://ecx.images-amazon.com/images/I/31WqWG1xZZL._SY300_.jpg,{'Cell Phones & Accessories': 161435},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Travel Chargers']]"
B000FTG6EA,A1CCZRTI2N6EYU,"R. FOZ ""R.M.""","[0, 0]",I like this original nokia charger..Very cheap but shipping is more expensive than the original price.,4.0,1198368000,"12 23, 2007",Nokia Travel Charger,2.0,http://ecx.images-amazon.com/images/I/31WqWG1xZZL._SY300_.jpg,{'Cell Phones & Accessories': 161435},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Travel Chargers']]"
B000FTG6EA,A250B48TI9KCWH,The Devil's Advocate,"[7, 7]","Don't buy this adapter!!  The picture shown is not what you will receive, the picture shows a genuine Nokia adapter but what you get is a cheap piece of crap that doesn't even have the same specifications as the Nokia adapter. So if you don't want to fry your device, don't buy this.",1.0,1255910400,"10 19, 2009",Nokia Travel Charger,2.0,http://ecx.images-amazon.com/images/I/31WqWG1xZZL._SY300_.jpg,{'Cell Phones & Accessories': 161435},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Travel Chargers']]"
B000HHD5TE,A2MS0Q0KFXSIRQ,Amazon Customer,"[0, 0]",I plugged it in and it worked.  It works every time. A great buy and the quality is good.,5.0,1252281600,"09 7, 2009",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A1A8YNESQYCNMA,"Amazon Customer ""tico dan""","[0, 0]","I purchased the mobile charger to use it while navigating with the GPS assistance on my E71, I must say it works great, and it has been a great thing to have in over 2 hour trips, since the battery does get drained.",5.0,1234396800,"02 12, 2009",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,AJHDI29QCX1F7,angmw,"[0, 0]",bought for my Nokia E71 well over a year ago and it still works great!!! Much cheaper than buying one at retail store and this one works just as good!! would defiantly recommend to others!!,5.0,1345852800,"08 25, 2012",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A1ZUAGW01U6UTB,Ashu M,"[0, 0]","Reliable, original retail accessory shipped promptly.Indicator light and large (long) tip. Perfect for my Nokia phone and headset.",5.0,1276646400,"06 16, 2010",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A9DMS5PCZU7O2,bronzedragon18,"[0, 0]","THis charger arrived promptly and it works as advertised ! The DC-4 is a rapid charger so ur battery will heat up a bit but nothing to worry about !Also , the charger is a snug fit , but not as tight as another reviewer reported , maybe they had a defective unit ? . Mine fit nicely with no bfroken parts . Very recommended !",5.0,1363478400,"03 17, 2013",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,ADHA1W879JNT0,dash-o,"[3, 3]",This Nokia DC-4 Mobile Charger fits the Nokia E63.  The charging time is normal rather than quick (such as when using a quick charger).  The construction is average.  If you prefer using an OEM charger in the car then this is it.,4.0,1301875200,"04 4, 2011",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A3LNVP9DGN46FB,"dwf ""computer guy""","[0, 0]",This charger works perfectly with my N810.  I had purchased from another location a charger that was supposed to work and it did except that the contact seemed intermittent.  This one charges the device perfectly.,5.0,1208304000,"04 16, 2008",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A3ITB55TKJE8P7,E. Du,"[0, 0]",It's simply working fine. What do you expect from a car charger? It's robust and well-made.,5.0,1205712000,"03 17, 2008",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A2WJOOZA5T2KQ5,GeekGod,"[0, 1]","What can you say. It's a genuine Nokia car charger. It's high quality. It's cheap, and it works. Bought one for myself. Bought one for my girlfriend. Bought another one for my girlfriend when her rabbit chewed up the first one. They all worked great.A friend of mine bought some no-name brand from a big box store. Paid more and it doesn't work as well. The no-name crapper charges so slow you'd have to drive around all day to charge your phone. If you are using the GPS feature while plugged into that one your battery still gets drained.No such problems with the Nokia DC-4. It charges fast, and will continue to charge even when using power hungry applications.EDIT: Note that this 2mm coax style charger will charge your device faster than the DC-6 Micro USB version (890 mAh vs. 500).",5.0,1343606400,"07 30, 2012",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,AY49JOXTLDOG2,Jeff,"[0, 1]",This is the Nokia OEM car charger. Better than ANY off-brand charger.It charges your Nokia phone in the car.For the money you can't go wrong.,5.0,1272067200,"04 24, 2010",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A2FQ08CLTFE4WW,johndoe13,"[0, 0]","Be careful, this is a high output charger, so battery charges quickly, but also heats up. The charger is solidly built, no rattles and feels like it can survive repeated plugging and unplugging. There is a bright, easy to see LED so you know it is plugged in properly.",5.0,1354838400,"12 7, 2012",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A1JB7XV3BT2MYZ,"L. Jones ""LGJ""","[1, 1]","Works very well, and the price was right. Have used it a great deal to charge phone on trips; nice unit.",4.0,1284681600,"09 17, 2010",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A21WJJA4O2KHYH,"Marilyn E. Sell ""drnsa""","[1, 1]","I needed this device for my iPhone.  Keep it in the glove box for emergencies.  It is rather hard to seat in the cigarette lighter receptacle  in my Lincoln Town Car, but after a lot of fussing, I am able to get it connected and working.  Not the best design, but since it's only used in case of an emergency, it's fine.  The price was right.",4.0,1322179200,"11 25, 2011",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,AOOMENP7IH8DB,"N. Qu ""Ning""","[0, 2]","It is worth to use it. However, I don't like my cell to be out of power during traveling:)",5.0,1189123200,"09 7, 2007",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A19A42UKTU2WWP,Onepoorguy,"[1, 1]",Good charger.  Works well.  Very helpful if you use the A-GPS on your phone (which eats battery life pretty quickly).,5.0,1284422400,"09 14, 2010",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A2JISE2I6HE4Y5,Peak Gazer,"[0, 0]","Arrived in a retail package, appeared to be genuine Nokia. This has to be stuffed in the lighter receptacle because of an excessively tight fit. My concern was that it would ruin the receptacle, but so far other plugs (Belkin, Sprint, Sony) still fit. Once connected it charges my 6126 just as it should.",4.0,1180656000,"06 1, 2007",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
B000HHD5TE,A3NQV2QMAH1C0H,Razvan,"[0, 0]","For the money spent on it, it is a very good deal.It is useful in the car, when your mobile is on low battery. Of course, it does take some time to charge, but nevertheless, it is very useful.",5.0,1345248000,"08 18, 2012",Nokia DC-4 Mobile Charger,5.67,http://ecx.images-amazon.com/images/I/31oryn9av6L._SX300_.jpg,{'Cell Phones & Accessories': 110591},Nokia,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]"
