asin,reviewerID,reviewerName,helpful,reviewText,overall,unixReviewTime,reviewTime,title,price,imUrl,salesRank,brand,categories
B001BVTMZ6,A35BJP9PYOIRA2,Frederick J. Dale,"[0, 0]",Works great. Especially on those apps that my fingers are too big to handled. Just wish there was a skin/case that had a stylus clip to hold it.,5.0,1292198400,"12 13, 2010","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001BVTMZ6,A3669T2UVJZR41,"Jojosdad1 ""M543 Marine Wrecker""","[0, 0]",I purchased a couple of these for the touch screens on a Comexi Nexus Evo Laminator at my job and they work great. Am very pleased with my purchase.,5.0,1255132800,"10 10, 2009","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001BVTMZ6,A1561Y4XL9CSH8,KM,"[0, 0]",Great pen for the price.  No problems at all.  It works really great and I have a lot of coworkers asking me where they can buy one,5.0,1389657600,"01 14, 2014","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001BVTMZ6,A1UCPXUBSESD65,mzglorybe,"[0, 1]","How can you go wrong at this price?... and no shipping charges. I have not used any other brand so I can't compare but I've had this a few weeks and it is working well for me. The size of it, 4 inches, is perfect in my hand, not too long. I like using it instead of getting fingerprints all over my touch devices. It turns pages easily, and allows me to use the touch keyboards easily, with no overlapping onto the key besides it. I am using it with my iPod Touch, phone, and now with the Kindle Fire.I like it so much I ordered more for gifts and a backup for me. They came rather quickly, about 2 weeks total from China. I didn't realize it was coming from China. I would have preferred to use a U.S. vendor, but the service was good. They responded promptly to my email when I had a question. Thumbs up on this one! I am happy with this choice and the price of $1.20 each.",5.0,1320364800,"11 4, 2011","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001BVTMZ6,A2RU4U1JZ3DMP5,"Omega Man ""Technoanalyst""","[1, 1]",This thing won't slide on the screen at all. It's as though it were actually designed to grip the screen like a race car tire. Absolutely worthless for handwriting and almost impossible to use for drawing. All you can do is tap with it.It's not even worth $1. Just spend $10 on a real stylus that actually slides on the screen with minimal friction.,1.0,1327104000,"01 21, 2012","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001BVTMZ6,A2GIBL2T9Q5L1U,Phillip Mudd,"[0, 0]","It's very touch responsive and well meaning, but don't quite hold up with the resistant drag of the rubber tip.",3.0,1384732800,"11 18, 2013","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001BVTMZ6,A3CI6DFJFGERS9,Sarah J. Serpa,"[0, 0]",This pen doesn't work very well at all. I have to tap the iphone screen several times so it will register the contact. The pen also needs to be completely flat on the iphone screen in order to work at all. The only good part was the price. You get what you pay for...,2.0,1246924800,"07 7, 2009","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001BVTMZ6,A3IX0971A2RL1Q,scastellon,"[0, 0]","a very good accesory for iPhones, very precise in typing since it fits the small characters keyboard of your iPhone",5.0,1403222400,"06 20, 2014","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001BVTMZ6,A1HX4GE1TR6DKQ,Scott,"[0, 1]","It works okay, but not as well as the higher priced ones.  The firmness of the tip is key.",3.0,1312675200,"08 7, 2011","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001BVTMZ6,A2GB5ZO00HY0U0,Troy A. Morgan,"[0, 0]","I bought this item for my iPhone and when it arrived suprise, it does not work with the iPhone. It is also made of low quatity. Great price if it worked.",1.0,1291334400,"12 3, 2010","Stylus Pen CLIP for Apple iPhone, iPod Touch (Metal Silver Body, Black Ends)",1.27,http://ecx.images-amazon.com/images/I/312HdHZm%2B5L._SY300_.jpg,{'Cell Phones & Accessories': 63675},Apple,"[['Cell Phones & Accessories', 'Accessories', 'Stylus Pens']]"
B001CHBNZ6,A23ECZAY329OHO,A. Zaman,"[0, 0]","I've had this case for a few months now.  It's a pretty nice looking case and really doesn't add that much to the overall dimensions of the iPhone.  There is a minimal amount of wear and tear showing now.  However, for such a low price, that really doesn't matter to me.  It keeps the phone protected, and the marks on the case are barely noticeable.  When it finally reaches the point that it really looks bad, then I'll just buy another one.  You could buy about seven of these before even reaching the lowest price that you'd find on a case in a retail store.  And chances are, those cases at seven times the price probably get marked up just as easily.",5.0,1227398400,"11 23, 2008",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A87N6UTYA6NOB,"B. Clark ""G35""","[1, 2]",The point of a case is to protect your phone.  This case does not do that well.  I had been using it for a couple of weeks and it worked fine.  I didn't like that I could not dock it with the case on but that is just nit picky.One day I was sitting on a curb waiting for a taxi to take me to the football game when my phone slid off my lap.  It fell a total of 6-12 inches max.  It landed on the bottom corner and the case just split open.  Either side of it fell off and my phone then landed on the front glass CRACKING THE SCREEN!  After much reading I found that these screens are pretty durable so I assume it was a fluke and must have hit a small pebble just right.  Either way if the case would have done its job right and not fell off my phone would not now be cracked.Luckily the phone works fine just has a large crack which is more of an annoyance and weak spot if any.  Thanks to Apple and AT&T; to fix this costs ~$200 so that will not be happening.  I ended up getting the griffin easy dock case and it works great and is much more of a sturdy design.,1.0,1233619200,"02 3, 2009",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A2P968W8VUDI84,Daryl,"[0, 0]","I bought this cheapo case for my iphone 3GS, while my wife bought a 30 dollar case at the AT&T store.  We have had them for about the same length of time.  I have dropped my phone on the ground, and it was not hurt in the least.  The case is rugged and strong, the seams around the edge aren't perfectly matched, but close enough.  Her case is now broken in 3 different spots, and mine is doing just fine.",4.0,1252368000,"09 8, 2009",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A15DTVYFPH5HY7,david malone,"[0, 0]",Awesome do get it fits securely around the phone. So if your thinking on getting do it.For the money this is a good buy.,5.0,1353888000,"11 26, 2012",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A23GFTVIETX7DS,Debbie Lee Wesselmann,"[0, 0]","Although this case is called ""rubberized,"" it more of a hard plastic case with a soft surface feel.  It fits the iPhone 3G perfectly by snapping on in two pieces, a top and bottom.  All buttons/sensors are exposed, so you'll never have to remove the case, although that's easy enough to do .  I like the case because it's smooth enough to slip easily in a pocket and thin enough to give a modicum of protection without making it bulky.  And it's black, in keeping with my iPhone's original look.  The corners have small, raised bumpers to absorb impact.  It does not have a screen protector -- you'll have to buy that separately if you want one -- but the 1/8 "" or so it adds all around means that the case keeps most objects from touching the phone and screen.I have a friend who bought one of the tough-look rubberized cases for her iPhone, and the second she saw mine, she wanted to know where I got it.  This no-frills case preserves the iPhone look while adding some protection.-- Debbie Lee Wesselmann",5.0,1234051200,"02 8, 2009",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A2XCGJZ4JIHSMG,Dolf Daam,"[0, 0]","I agree with all the positive points that the other reviewers have said. This could be an ideal case, but after only 2 weeks the clips that hold the two halfs together started breaking. I kept it together with electricians tape until they all broke off. Bargain cell was great and immediately sent me a replacement but after 2 days already one cip broke. Unfortunately without the clips the thing doesn't work. I'd gladly pay a dollar more to have the clips work properly, but as it is I've ordered a silicone case.",1.0,1279324800,"07 17, 2010",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A14P39XLDXIPS2,Flyingscot,"[0, 0]","Item exactly as described. It is well made, perfect fit, great price. No problems. Well packaged with prompt shipping. The matte hard plastic is not slippery.",5.0,1323388800,"12 9, 2011",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A307MXMO2ER64W,"Honest ""Truthful""","[0, 0]","I really like the fact that it only costs me the shipping fee.  It's smooth and fits nicely with my G3 iPhone and the case is sturdy and doesn't come off easily.  So the only complain I have is just that, it doesn't come off easily.  So in order for me to take out my sim card I need to open the case and it's clipped on so tightly that it makes it difficult to open it.  I had to get some sharp object to try and pry open the thing.  In other words, there aren't any button or handle to reopen the case, so you might end up bending it or breaking if not opened correctly.",4.0,1237420800,"03 19, 2009",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,AQJY8HLR7YVJH,jacob,"[0, 0]",Not the best case but I dropped my phone a few times and it never broke.  The case is bulky though.,3.0,1393027200,"02 22, 2014",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A2N75ADJSRW0AH,Jeff Kraus,"[68, 69]","This is the kind of case I've been looking for!If you carry your phone in your pocket, don't get one of those soft silicon cases.  I got one for my iPod classic, and it sticks to the walls of the pocket, making it difficult to take out. It gets pretty annoying to have to push your pocket back in after your case turns it inside-out. :PSo for the iPhone, I definitely wanted a hard case.  This was the perfect answer. It's a hard plastic case, but with a matte finish and a really silky feel to it.  The fit is good, and it seems to stay together pretty well.You'll still need to order a screen protector if you're worried about that (I am since the iPhone is the only phone in AT&T;'s lineup that is not eligible for insurance), since there is no screen protection with this case.The sturdiness of it is very comforting, since I have a tendency to unintentionally crush things in my pockets (I commute on a motorcycle, and that kind of thing happens), and while I don't necessarily believe that I would hurt my iPhone, the peace of mind goes a long way. :)Edit 08/08/2008: Added a couple of photos so you can see how it fits on the iPhone 3G.  Also, I'd highly recommend this case combined with this screen protector: Apple iPhone Screen Protector.  When put on right, the outside edges of the protector are 100% covered by the edges of this case, making it impossible to get those rough edges that can happen over time with some of the lesser screen protectors.And now I'm off to review the screen protector. :-)Edit 08/26/2008:  First, a question was asked in the comments on this review - the case in the seller's photo shows one single rectangular hole that exposes the necessary components, while the one that I received (see my customer images) has two separate openings. I purchased mine from this seller, so if I were you I would expect to receive one that looks like the one in my photos rather than the seller photo.  Personally, I like mine better, but that's my own opinion. :)Second, I was sent a message privately asking about the openings on the top front of the case and what they are for. The holes expose three components in total -- the speaker, the light sensor (which varies the brightness of the screen based on ambient light, if you have that option turned on in Settings), and the ""Face Detector"", which is a sensor that turns the phone's screen off during a call when you bring it up to your head, and turns the screen back on when you take it away.----------------Edit 04/14/2009:----------------I'm seeing a lot of really negative reviews lately, and one in particular (dated 04/11/2009) that states that the manufacturer has changed the design since I bought mine (in August 2008).  According to that reviewer, the quality of this new version is inferior to the old one.  So I would advise caution at this point.  I can't speak to the quality of the latest model personally since I have not purchased one, but I would hate to have someone buy this item based upon my review and then be disappointed when the item is not as I described.",5.0,1217894400,"08 5, 2008",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A17K81Q9OQC5LB,Joe,"[2, 2]","This is a good looking case but doesn't seem to offer much protection as it comes apart when dropped.  There are two ""vent"" holes in the back of the case that allows dust to enter and potentially cause scratches.  Also, purchase from one of the other sellers, not Accessory Export, LLC, as their processing/ delivery time is very slow.",3.0,1219363200,"08 22, 2008",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A3OB6SZI896IFO,Michael S. Franquelli,"[8, 8]","If you're looking for a form fitting case that does not add too much bulk to your iPhone 3G at a great price, this is the one for you.Fit4.5 out of 5 - Nearly perfect. The device fits very snug and there is no give in the case except on the right side, there is a gap that is a fraction of a millimeter wide where the front and back attach. It is just enough that I can see it move if I press the front and back together. The other side is perfect. I like how the openings for the buttons are emphasized so that the case comes nearly flush with the controls. I have no trouble hitting the volume or sleep buttons, even when it's in my pocket.Finish5 out of 5 - The choice of material is perfect. It looks like my iPhone is wearing a scuba suit. The case is hard plastic, but the finish does not scratch and does not display any fingerprints or scuffs. It is just soft enough that it offers a little protection as well, but it does not 'catch' in my pocket like a silicone case would. Previous reviewers have described the feel as ""silky"" which is exactly right, it almost feels like an expensive leather case, but, because its molded plastic, the thin sides along the display stay firmly in place and do not 'give' at all.Overall5 out of 5 - I know that I dinged it for the fit, but the price and the overall quality far outweigh this small imperfection. Just buy this, like  right now. They need to produce a three pack in multiple colors.",5.0,1218758400,"08 15, 2008",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,AYNWUNDUM4M9Z,MMI,"[0, 0]",This is a work horse and I am still using this product and it is showing no signs of any wear n tear,5.0,1398384000,"04 25, 2014",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,A344ITZYE55Q68,Norman A. Thompson,"[0, 0]","The case is great. It's fairly thin, fits perfectly on the phone.  Only thing I don't like are the holes at the top.  They should have just made one big cutout. Some of the pictures shows it as if it is one big cutout.",4.0,1221868800,"09 20, 2008",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001CHBNZ6,ATO4XWEG1C5GA,Tasha808in702,"[0, 0]",This product didn't even last me 2 weeks.  I never dropped it and it usually stayed in my purse or on my desk but it started cracking around the connection areas. I had to order another cover to replace it.  I'm now using the Belkin Vue and it's working out great.,2.0,1267142400,"02 26, 2010",iPhone 3G ONLY Rubberized Hard Plastic Case Cover Black,2.01,http://ecx.images-amazon.com/images/I/31PlkGZbjAL._SY300_.jpg,{'Cell Phones & Accessories': 89851},Apple,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]"
B001UBB9GM,A16J2L207DI5WU,Angel eduardo Ramones Pea,"[0, 0]","DEFECTUOSO DE BATERIA DEFECTUOSO DE BATERIA DEFECTUOSO DE BATERIA DEFECTUOSO DE BATERIA DEFECTUOSO DE BATERIA DEFECTUOSO DE BATERIA DEFECTUOSO DE BATERIA DEFECTUOSO DE BATERIA  DEFECTUOSO DE BATERIA ,,,,,,, ,, , , ,, ,,,,,,,,,,,,,,, ,",1.0,1361491200,"02 22, 2013",Apple iPhone 3G 8GB Black - Factory Unlocked,163.99,http://ecx.images-amazon.com/images/I/31GE5EJslJL._SX300_.jpg,{'Cell Phones & Accessories': 4921},Apple,"[['Cell Phones & Accessories', 'Cell Phones', 'Unlocked Cell Phones']]"
B001UBB9GM,A25FDSTIHHAFKX,C.C.,"[1, 1]","Upon receiving item, I immediately activated it but to find out it can only be used on speaker phone. The internal handset audio would not work. Had to return it to the seller",1.0,1370476800,"06 6, 2013",Apple iPhone 3G 8GB Black - Factory Unlocked,163.99,http://ecx.images-amazon.com/images/I/31GE5EJslJL._SX300_.jpg,{'Cell Phones & Accessories': 4921},Apple,"[['Cell Phones & Accessories', 'Cell Phones', 'Unlocked Cell Phones']]"
B001UBB9GM,A20DZX38KRBIT8,"Deimos "".""","[1, 2]","What else is there to say, this phone is the best phone money can buy.  it literally does everything.  Another amazing Apple product.",5.0,1307577600,"06 9, 2011",Apple iPhone 3G 8GB Black - Factory Unlocked,163.99,http://ecx.images-amazon.com/images/I/31GE5EJslJL._SX300_.jpg,{'Cell Phones & Accessories': 4921},Apple,"[['Cell Phones & Accessories', 'Cell Phones', 'Unlocked Cell Phones']]"
B001UBB9GM,A3SVAG3JYAYXRB,Diane Glassel,"[0, 0]","This was purchased for my Grandaughter for Christmas.  New in box and unlocked, made it so easy to switch it to the carrier she had.",5.0,1357257600,"01 4, 2013",Apple iPhone 3G 8GB Black - Factory Unlocked,163.99,http://ecx.images-amazon.com/images/I/31GE5EJslJL._SX300_.jpg,{'Cell Phones & Accessories': 4921},Apple,"[['Cell Phones & Accessories', 'Cell Phones', 'Unlocked Cell Phones']]"
B001UBB9GM,A2H4P6IHHN5XY7,Gerard Tcheumani,"[2, 4]",I Bought it for my wife and she loves it.The battery time is very poor. I recommend you to buy a back up battery.,5.0,1301616000,"04 1, 2011",Apple iPhone 3G 8GB Black - Factory Unlocked,163.99,http://ecx.images-amazon.com/images/I/31GE5EJslJL._SX300_.jpg,{'Cell Phones & Accessories': 4921},Apple,"[['Cell Phones & Accessories', 'Cell Phones', 'Unlocked Cell Phones']]"
B001UBB9GM,ANYC38I00IRVK,Jagga,"[0, 0]","The phone was slow and didn't even upgrade it, but the advantage was I could just put the international sim card into the device and it began to work",3.0,1386201600,"12 5, 2013",Apple iPhone 3G 8GB Black - Factory Unlocked,163.99,http://ecx.images-amazon.com/images/I/31GE5EJslJL._SX300_.jpg,{'Cell Phones & Accessories': 4921},Apple,"[['Cell Phones & Accessories', 'Cell Phones', 'Unlocked Cell Phones']]"
