asin,reviewerID,reviewerName,helpful,reviewText,overall,unixReviewTime,reviewTime,title,price,imUrl,salesRank,brand,categories,sentiment
B001OOEQJ2,A1T2Y6NBZ5IFE,TheDuke,"[0, 0]","When I'm not using a phone case for protecting my phone, I use one of these. They are nice because they fit nearly any one inside because of the original bulky structure of the G1, which I do have. I love these and will most likely continue to buy the pouches when my old ones wear out. I bought a N1 pouch a little while ago because I thought it might be the same quality and a good size for my phones. But I was wrong. G1 pouch still wins hands down. Great pouch, super cheap. What's not to love about that?",5.0,1312848000,"08 9, 2011",OEM T-Mobile HTC G1 Google Phone Pocket Case Pouch,3.02,http://ecx.images-amazon.com/images/I/412sf0pJ4uL._SY300_.jpg,{'Cell Phones & Accessories': 53824},HTC,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]",1.0
B001OOEQJ2,ABHQKTNNQDQ4P,VampireLiebchen,"[0, 0]","I lost my pouch just like this one and I'm glad I found a replacement one on here.It fits just as good on my HTC G2 as the last one, if not better.My expected delivery date was December 4, 2013 - December 9, 2013 yet I got it on the 3rd which was an awesome surprise.I know it says it's for a G1 but it fits the HTC G2 perfectly.I love how I can just fold down the front to check the time real quick. One of the man reasons I love this pouch and you can charge it while the phone is in the pouch.",5.0,1386028800,"12 3, 2013",OEM T-Mobile HTC G1 Google Phone Pocket Case Pouch,3.02,http://ecx.images-amazon.com/images/I/412sf0pJ4uL._SY300_.jpg,{'Cell Phones & Accessories': 53824},HTC,"[['Cell Phones & Accessories', 'Cases', 'Basic Cases']]",1.0
B001QD3MQE,A1BCZ6QMUJ90XR,A. Bahhary,"[0, 0]","it's an htc original adapter. it works great except that stupid behavior of my mytouch 3g when i plug it in the music player launches automatically and mutes the microphone if it happens during a call. it returns back every time i exit it, very annoying for me. the device could be a nice adapter if it was smaller and does not cause launching the music player.",3.0,1305676800,"05 18, 2011",HTC Multifunction Audio Adapter for HTC Touch T-Mobile G1 Shadow II Wing Sprint Mogul AT&amp;T Tilt,2.99,http://ecx.images-amazon.com/images/I/313uTE4pFpL.jpg,{'Cell Phones & Accessories': 123732},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]",1.0
B001QD3MQE,A1YR21EMXTH3A0,Afshb10,"[0, 0]",not really sure why i bought it. I think i bought it for a friend but she already got one by the time this came in still in packaging.,3.0,1388620800,"01 2, 2014",HTC Multifunction Audio Adapter for HTC Touch T-Mobile G1 Shadow II Wing Sprint Mogul AT&amp;T Tilt,2.99,http://ecx.images-amazon.com/images/I/313uTE4pFpL.jpg,{'Cell Phones & Accessories': 123732},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]",0.0
B001QD3MQE,A1CFZH0IZ00H51,BMT,"[0, 0]","First let me say this works fine when connecting standard headphones to my HTC made ""Verizon Wireless SMT5800"" (model number LIBR100), clear audio quality, I would say better then bluetooth stereo quality wise so no degradation of the signal.The first hitch is the size, my phone's a couple inches long and this adapter effectively doubles the length. I really underestimated the size when looking at a picture but it's manageable.Then it has a quirk where if you disconnect the headphones while the adapter is connected to the phone you have to unplug the adapter again or it wont read the headphones when you plug them back it, upon plugging them back in it triggers the voice command prompt for some reason, I am not sure if this is a problem with the adapter or with the windows mobile on my phone.Other then the above two notes this product works fine, ordered it so I could use my phone as a mp3 player on a upcoming flight since my bluetooth headphones would not be a option and I see no reason it will not work.",4.0,1243814400,"06 1, 2009",HTC Multifunction Audio Adapter for HTC Touch T-Mobile G1 Shadow II Wing Sprint Mogul AT&amp;T Tilt,2.99,http://ecx.images-amazon.com/images/I/313uTE4pFpL.jpg,{'Cell Phones & Accessories': 123732},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]",0.0
B001QD3MQE,A3JG8OK3D094QV,doombotx99,"[0, 0]","This is perfect, I bought it for use in the car and it works great with no interference.  Its a little bulky but I dont mind because it stays in the car.",5.0,1285372800,"09 25, 2010",HTC Multifunction Audio Adapter for HTC Touch T-Mobile G1 Shadow II Wing Sprint Mogul AT&amp;T Tilt,2.99,http://ecx.images-amazon.com/images/I/313uTE4pFpL.jpg,{'Cell Phones & Accessories': 123732},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]",1.0
B001QD3MQE,AFN4DCK8VWBZM,E. Munguia,"[0, 0]","This adapter works great.  It is OEM by HTC, and does ervything you need it to do.  For Android 1.6 users, visit this site [...] and download onto phone to get this product to work for you.Without this application, this item will not work.  Item itself works great though.",5.0,1264550400,"01 27, 2010",HTC Multifunction Audio Adapter for HTC Touch T-Mobile G1 Shadow II Wing Sprint Mogul AT&amp;T Tilt,2.99,http://ecx.images-amazon.com/images/I/313uTE4pFpL.jpg,{'Cell Phones & Accessories': 123732},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]",1.0
B001QD3MQE,A1FMU4CJLIDHR9,"Jaffrey W. Ali ""Relentless Pursuit of Technology""","[0, 0]","This is a very good quality product. Probably not great for mobile use since it is a little bulky but it is indeed ideal as a charging station for something like the tilt where you can see the screen and use this connector to both charge the device and use the audio out jack. It is pretty much like an ipod cradle. I find the audio out from my Tilt to be superior to my itouch with my tilt connected to this adapter and the itouch to the apple cradle. Unexpected but true! The sound from the tilt + this adapter seems more dynamic to me.Also, the price is excellent.",5.0,1257206400,"11 3, 2009",HTC Multifunction Audio Adapter for HTC Touch T-Mobile G1 Shadow II Wing Sprint Mogul AT&amp;T Tilt,2.99,http://ecx.images-amazon.com/images/I/313uTE4pFpL.jpg,{'Cell Phones & Accessories': 123732},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]",1.0
B001QD3MQE,A3M9HSQ6IUKPJJ,"Razvan Neagu ""Strategerizer at www.shozam.com""","[1, 1]","Cannot get audio out from the 3.5 connection. I tried several standard headphones. More so, when plugged in, the phone starts auto-dialing last dialed numbered.I spent quite a lot of time trying to understand how I can make it work. Searching and reading over the Web taught me that it is no slam dunk. 2.5 and 3.5 connectors can be wired in a number of different ways and support mono, stereo, mic, etc. There are plugs with 1, 2 and 3 rings (respectively with 2, 3 and 4 connectors - the connector is the metal part between the rings).However this is HTC part meant to work with my HTC Mogul Sprint phone - and it doesn't. My conclusion so far is that this adapter came with some short of a defect or a 'short' in its wiring though my empirical tests are not conclusive. For example, I can get mono audio out by plugging in a telephone headset into the 2.5 connection. The weird thing is that if I plug my stereo standard 3.5 headphone into that same connection (using another 2.5 to 3.5 adapter) I do not get audio.After many frustrating hours I came up with one workaround that works - plug an earphone into the proprietary port and check for sound, then plug another one in the 2.5 and test and then plug -slowly- the 3.5 in - this gets me audio out and then I can unplug the other two.I just returned mine and ordered another from the same vendor. I hope the part was defective; I shudder to think that is how it is supposed to work or that there is a problem with the phone itself.",1.0,1236556800,"03 9, 2009",HTC Multifunction Audio Adapter for HTC Touch T-Mobile G1 Shadow II Wing Sprint Mogul AT&amp;T Tilt,2.99,http://ecx.images-amazon.com/images/I/313uTE4pFpL.jpg,{'Cell Phones & Accessories': 123732},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]",-1.0
B0028MIQG8,A3PCJ93LF7T3BL,ADAM,"[0, 0]",IT WORKED AWESOME I LIKED HAVING EXTRA BATTERIES CHARGED READY TO GO WHEN ONE RAN OUT I JUST SWAP IT OUT,5.0,1327449600,"01 25, 2012",HTC OEM DREA160 BATTERY FOR T-MOBILE GOOGLE G1,4.07,http://ecx.images-amazon.com/images/I/31aZH6XU4fL._SY300_.jpg,{'Cell Phones & Accessories': 20578},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B0028MIQG8,A2GM2MTXVKZHOO,"Curt M. Price ""cprice12""","[3, 3]","My G1 had started to suffer from terrible battery performance.  I wasn't even getting half a day with average use and it was taking around 8 or 9 hours to get a full charge, which wasn't right.  I noticed that my batter was bulging and not flat, so when I would lay it on a flat surface, it would rock a little bit.  So I decided to get a new battery and found this one at a decent price.I gotta say, it works great.  Battery life is back to what it was when my phone was new.  I can get two days out of it with light use...and about a day and a half with normal use and about  a full day with heavy use.  And when I charge it, it charges MUCH quicker than before.Good enough for me.  You have to get at least a full day out of your battery with heavy use for a phone to be functional.  Charging it overnight isn't a big deal and I'm good to go for the entire next day without worrying about draining my battery to zero.I recommend this battery for all G1 users experiencing degraded battery performance.",5.0,1278892800,"07 12, 2010",HTC OEM DREA160 BATTERY FOR T-MOBILE GOOGLE G1,4.07,http://ecx.images-amazon.com/images/I/31aZH6XU4fL._SY300_.jpg,{'Cell Phones & Accessories': 20578},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",0.0
B0028MIQG8,A2WP3RHHPGN3SG,InspectorGadget,"[5, 5]","As advertised, an actual HTC battery.  Seems to work great, and at a very good price.  You'll really need this extra battery with a G1 phone, for sure.",5.0,1236729600,"03 11, 2009",HTC OEM DREA160 BATTERY FOR T-MOBILE GOOGLE G1,4.07,http://ecx.images-amazon.com/images/I/31aZH6XU4fL._SY300_.jpg,{'Cell Phones & Accessories': 20578},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B0028MIQG8,A1D2CTV489Z5QE,J. Salce,"[0, 0]","As other have stated the battery doesn't appear to be brand new, since it comes in a little plastic bag.That's the main reason I waited a couple of months to post a review. I wanted to tested first.The battery is performing as it was brand new and that's what it matters to me.I am able to go the entire day without charging the phone, I used to walk around looking for outlets.It even lasts a couple of days if I just use the phone to make calls and send text messages.I cannot tell the difference between a $40 battery from T-Mobile store and this one, which costs a lot less.",4.0,1289001600,"11 6, 2010",HTC OEM DREA160 BATTERY FOR T-MOBILE GOOGLE G1,4.07,http://ecx.images-amazon.com/images/I/31aZH6XU4fL._SY300_.jpg,{'Cell Phones & Accessories': 20578},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B0028MIQG8,A2KDF6X8HNMPV6,Rob LaRosa,"[1, 1]",I ordered a backup battery for my HTC/T-Mobile G1 from CCMACCESSORIES and the battery is identical to the original that came with my phone. Battery works as expected and CCMACCESSORIES had fast shipping.,5.0,1283904000,"09 8, 2010",HTC OEM DREA160 BATTERY FOR T-MOBILE GOOGLE G1,4.07,http://ecx.images-amazon.com/images/I/31aZH6XU4fL._SY300_.jpg,{'Cell Phones & Accessories': 20578},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B002N8FX7M,A3HU0S41SQWM21,jhammdc,"[0, 0]","I got this for $7 for my Droid Incredible and it works great.  Don't expect double your battery life or anything like that, but it is definitely a noticeable improvement over the stock battery.  I noticed that the vendor keeps changing...I got mine from Just Cellular, I think, and it was fine.  For $7 I had pretty low expectations and they have been exceeded.Be sure to re-calibrate your phone for a new battery, especially if you are going from 1300 to 1500 as I was.  You can find directions for this on xda-developers.com.",4.0,1303776000,"04 26, 2011","HTC Standard Battery for HTC XV6175, Imagio, and Hero - CDMA",3.92,http://ecx.images-amazon.com/images/I/31LpRpX7hML._SX300_.jpg,{'Cell Phones & Accessories': 48108},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B002N8FX7M,A328JY0EST216H,jlggfn,"[0, 0]",Fast service and good product. I purchased this product a month or so after I purchased my phone. I put the battery in a drawer for almost a year before using it. I installed it and charged the battery. Not problems with this product.,4.0,1359158400,"01 26, 2013","HTC Standard Battery for HTC XV6175, Imagio, and Hero - CDMA",3.92,http://ecx.images-amazon.com/images/I/31LpRpX7hML._SX300_.jpg,{'Cell Phones & Accessories': 48108},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",-1.0
B002N8FX7M,A1H2LI5A8FGG2T,MarkW89311,"[1, 1]",Short and simple:  the battery works fine in my HTC phone.  I have had it for a couple months and have had no problems with it.  It lasts all day for me.,5.0,1311120000,"07 20, 2011","HTC Standard Battery for HTC XV6175, Imagio, and Hero - CDMA",3.92,http://ecx.images-amazon.com/images/I/31LpRpX7hML._SX300_.jpg,{'Cell Phones & Accessories': 48108},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",0.0
B002N8FX7M,A399U44GZOGRC8,N. Abdallah,"[14, 14]","When I ordered this battery, I was very skeptical of how well it would perform.But I thought for the price, what do I have to lose, a few dollars?When the battery arrived I threw it on the charger overnight. Next day popped it in my Hero and off to work.Battery stayed strong the entire day. Even when making/receiving calls, texting and of course my favorite past time, playing on my android.So all and all-I think this was a good purchase for me. I have been trading off batteries in my hero. I just make sure that the batteries are pretty much toast before I charge them up. It's great to have a spare, never know when you might need one.",5.0,1286236800,"10 5, 2010","HTC Standard Battery for HTC XV6175, Imagio, and Hero - CDMA",3.92,http://ecx.images-amazon.com/images/I/31LpRpX7hML._SX300_.jpg,{'Cell Phones & Accessories': 48108},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B002N8FX7M,A33QMHCRD7QVWO,Pamela Ellis,"[0, 0]",Haven't tried it yet hopefully it will hold a good charge. waiting for my charging box and cable then i can put it to the test.,3.0,1367798400,"05 6, 2013","HTC Standard Battery for HTC XV6175, Imagio, and Hero - CDMA",3.92,http://ecx.images-amazon.com/images/I/31LpRpX7hML._SX300_.jpg,{'Cell Phones & Accessories': 48108},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B002N8FX7M,A3SHKS1DXOID6H,Paul Gilpin,"[0, 0]","Due to the price, I was hesitant. After using this battery for several days, it seems to function almost as well as the factory battery. At this price, you could buy several more for what you'd pay for a single battery at most retail locations. I'd buy another one if needed.",5.0,1380412800,"09 29, 2013","HTC Standard Battery for HTC XV6175, Imagio, and Hero - CDMA",3.92,http://ecx.images-amazon.com/images/I/31LpRpX7hML._SX300_.jpg,{'Cell Phones & Accessories': 48108},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",-1.0
B002N8FX7M,A3OLUFHIQATX2W,R. Suss,"[6, 6]","I purchased 2 of these for my Incredible.  These appear to be authentic HTC OEM batteries - not 3rd party batteries - and seem to be of high quality.  As another reviewer mentioned, these are a bit thicker and heavier than the stock battery (about 1/2 mm thicker and 30 or so % heavier).  The back of the phone takes a little bit more force to click into place as a result, no big deal.  The fit and weight do improve the feel of the phone in my opinion - it feels more solid to me.  Some may not like this though - so ymmv.As for battery life, it seems solid.  I feel like I get about 25% more life then I did with the stock battery and about the same as the Seido 1750 (which is a lot more money).  As anyone who uses one of these android devices knows, battery life can vary a lot depending on use and a bunch of different factors, so again this will depend as well.  Idle, these things will last a couple of days.  GPS Navigation on, a couple of hours.  But as I said all in all, seems like about 25% increase from stock.All in all, these are excellent batteries for the money and I highly recommend it as a spare or replacement.",5.0,1286841600,"10 12, 2010","HTC Standard Battery for HTC XV6175, Imagio, and Hero - CDMA",3.92,http://ecx.images-amazon.com/images/I/31LpRpX7hML._SX300_.jpg,{'Cell Phones & Accessories': 48108},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B002N8FX7M,A18K4L5UHTRR0S,"Toy Dollz ""toydollz""","[0, 0]","My HTC Hero kept dying so I got two of these. But then I realized I should just get a new phone, which I eventually did. But these two batteries helped me a lot in the meantime.",5.0,1365811200,"04 13, 2013","HTC Standard Battery for HTC XV6175, Imagio, and Hero - CDMA",3.92,http://ecx.images-amazon.com/images/I/31LpRpX7hML._SX300_.jpg,{'Cell Phones & Accessories': 48108},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B002TOKTHO,A2WJS1TCG6GSI2,Aleksandre Sulakvelidze,"[0, 0]","This item charges my galaxy s2 well, fast and without any overheating. Plugged in my car and the phone shows AC power.",5.0,1344211200,"08 6, 2012",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",0.0
B002TOKTHO,A6VPK7X53QNAQ,"AmazonDiva ""Keep Calm and Carry On.""","[1, 1]",I purchased this charger to charge my iPhone 5 using the lightning USB cable in my car and it works well for that purpose. It also works with 30 pin USB cable to charge iPhone 4/4S and iPods. A nice accessory to have in the car. It's not too short so doesn't get stuck in the car charging port like other Chargers from Belkin and some other manufacturers that I've used previously.Good product that does what it's supposed to at a fantastic price!,5.0,1359331200,"01 28, 2013",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",1.0
B002TOKTHO,A1XJL5W5L6CGPR,Dave,"[0, 0]",I plug it in and it works.  Not much else to say about it.  It is a car charger and it charges slowly.  I use an old USB cable from an old phone I had to charge my devices and it works great.,4.0,1356480000,"12 26, 2012",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",0.0
B002TOKTHO,A2IV2LFAX3E6D9,EddieAmazon,"[0, 0]","It might be rated as a 1A charging device, but it delivers the FULL 2A charging rate (1900) to my Samsung Galaxy S4.",5.0,1381795200,"10 15, 2013",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",0.0
B002TOKTHO,AVC6IBO40ZCZB,firejackal,"[0, 0]","I wished to have something greater then 1.0amps charging, but compared to the other car chargers out there, this one works great even if you don't have a myTouch phone because it's made by HTC. I like it when you can use your own usb cable.",5.0,1387843200,"12 24, 2013",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",1.0
B002TOKTHO,ATHWCQZ3KBSPJ,Hjl116,"[0, 0]","Not much to say, but that it works. I don't know much about the electrical specifications that other reviewers detail.  All I know is that it gets the job done.",5.0,1319673600,"10 27, 2011",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",0.0
B002TOKTHO,A1Y200FSB7XBP3,"Ian ""Ian""","[0, 0]","Works great, no issues!  Made well, been using now a couple of months.  Great, and handy device!",5.0,1404950400,"07 10, 2014",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",1.0
B002TOKTHO,A3200QNDG3P08O,K. Sanders,"[0, 0]",Works great in my car and still use it.  Great to have a USB charger to that I can charge anyone's phone and GPS while driving.  I wish it had two USB ports though.,5.0,1404345600,"07 3, 2014",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",1.0
B002TOKTHO,A2SHWJQ1YSE9PA,maira,"[0, 0]",my fiance needed a charger for work he drives alot he has not complained about it at all he says its been a good buy,5.0,1346976000,"09 7, 2012",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",1.0
B002TOKTHO,A1199F18FO60D,"Michael Wilson ""Michael503""","[0, 0]","Even came with T mobile printed on the side... original or copy, I dunno.Anyway, it charges my Samsung Galaxy S3 in AC mode, so it's wired correctly for you droid users.Well worth the 3 cents I paid for it... so far :)",5.0,1361232000,"02 19, 2013",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",1.0
B002TOKTHO,A354PU9OQZ77OR,Noba,"[0, 0]","It is exactly what I needed to charge my Samsung phone while traveling. I searched and searched and finally picked this one because of the positive reviews. It does indeed have enough output to charge my phone fully, and when I check, it says it's charging on AC power, meaning, it works the same as the wall charger. Love it.",5.0,1339718400,"06 15, 2012",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",1.0
B002TOKTHO,ADB8VTDPU0U22,nota sheep,"[0, 0]",Product can be picky and works for some items and not for others. I think it is the wattage it puts out. Think for phone only and not for tablets.,3.0,1374624000,"07 24, 2013",HTC T-Mobile myTouch 3G Car Charger - Black,0.85,http://ecx.images-amazon.com/images/I/31DMWDGBXHL._SY300_.jpg,{'Cell Phones & Accessories': 42013},HTC,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",0.0
