asin,reviewerID,reviewerName,helpful,reviewText,overall,unixReviewTime,reviewTime,title,price,imUrl,salesRank,brand,categories,sentiment
9981724580,A27I5PXW5RXYJ9,Ryan Sorkness,"[0, 0]","I bought this micro usb cable because it was cheap, and that it is. I use this with my Nexus s 4g from sprint and although it does indeed charge my device it causes some major issues, such as screen lag, my computer not being able to recognize what kind of device this is, and causing my phone to constantly jump into car mode. So if you need a real quick cable for basic charging, this will do it, anything else...spend the extra buck on a higher end cable.",3.0,1323302400,"12 8, 2011",Blackberry 9530 STORM Charging USB 2.0 Data Cable for your Phone! This professional grade custom cable outperforms the original! (RIM),2.8,http://ecx.images-amazon.com/images/I/41J9EwOcBLL._SX300_.jpg,{'Cell Phones & Accessories': 199636},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Data Cables']]",-1.0
B0002G7WAI,A2WHQZXGP0DOYS,Buddy S,"[23, 23]","This product appears to be a genuine original equipment Blackberry car charger.  It has the Blackberry name and logo on it.  The plate on the bottom of the cigarette lighter plug of the unit states that the electric output is 5 volts, 500mA (500 milliamperes or .5 ampere).  The plate on the wall charger packaged with a new Blackberry 8800 states that the wall charger output is 5 volts, .75 ampere.  Thus, it appears that the car charger produces two thirds the electrical charge produced by the wall charger (.5 vs. .75 amp.)This car charger is used with a Blackberry 8800 and has performed admirably and without any problems.  It costs a fraction of the price charged by AT&T; ($29.99), apparently for the same product.",5.0,1186272000,"08 5, 2007",BlackBerry 12V/24V Automotive Charger,8.65,http://ecx.images-amazon.com/images/I/415iRP8a1RL._SY300_.jpg,{'Cell Phones & Accessories': 185082},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",1.0
B0002G7WAI,AA8YVZ8Y52Q0O,DH,"[4, 4]","Since BB battery does not last too long, I plug in my BB car charger into my BB every time I'm in my car. This keeps my BB charged all day long. A must for every BB owner out there.",4.0,1227398400,"11 23, 2008",BlackBerry 12V/24V Automotive Charger,8.65,http://ecx.images-amazon.com/images/I/415iRP8a1RL._SY300_.jpg,{'Cell Phones & Accessories': 185082},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",-1.0
B0002G7WAI,A3HOS1YOFFSUJ4,mass towing llc,"[1, 1]",Love it works great never had a issue with it at all would buy a million more ifi needed them,5.0,1353888000,"11 26, 2012",BlackBerry 12V/24V Automotive Charger,8.65,http://ecx.images-amazon.com/images/I/415iRP8a1RL._SY300_.jpg,{'Cell Phones & Accessories': 185082},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",1.0
B0002G7WAI,A2598AUBUWDZMG,M. Jones,"[4, 4]",It works fine. I like it if I have any problems I will update you.,4.0,1222992000,"10 3, 2008",BlackBerry 12V/24V Automotive Charger,8.65,http://ecx.images-amazon.com/images/I/415iRP8a1RL._SY300_.jpg,{'Cell Phones & Accessories': 185082},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",0.0
B0002G7WAI,A3CKI6VEH0HBMJ,S. Faulk,"[4, 4]",I have been using my Blackberry Curve for almost 2 years and only 3 times have I been able to run the battery to empty in one day. This car charger works as you would expect it to so if you're more addicted to your Blackberry then I am (and I am fairly glued to mine) this charger will keep your thumbs moving even longer then they probably should :) .,5.0,1227484800,"11 24, 2008",BlackBerry 12V/24V Automotive Charger,8.65,http://ecx.images-amazon.com/images/I/415iRP8a1RL._SY300_.jpg,{'Cell Phones & Accessories': 185082},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Chargers', 'Car Chargers']]",0.0
B000FFEH04,A335QXPTV1RIV1,"Art M. ""Art""","[0, 0]",Once before I tried ordering a Blackberry battery on line and it turned out to be a fake knockoff.  This is NO fake knockoff.  It works great.,5.0,1207526400,"04 7, 2008","BlackBerry OEM C-S2 BATTERY Curve 8530, 8700, 8700c, 8700f, 8700g, 8703",2.38,http://ecx.images-amazon.com/images/I/41WyGkuhZlL._SY300_.jpg,{'Cell Phones & Accessories': 80090},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",-1.0
B000FFEH04,A3O8GRARONGPOS,JAVIER SAKAMOTO,"[0, 0]","Worked well. I got it because my phone kept shutting off. After I got it, my phone was fine. Had good life. But then after a while, my phone started to shut off again. So it was probably just my phone with the problem.",4.0,1361577600,"02 23, 2013","BlackBerry OEM C-S2 BATTERY Curve 8530, 8700, 8700c, 8700f, 8700g, 8703",2.38,http://ecx.images-amazon.com/images/I/41WyGkuhZlL._SY300_.jpg,{'Cell Phones & Accessories': 80090},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B000FFEH04,AEJAGHLC675A7,John Williamson,"[6, 6]","Made a decision early this year to pick up a newBlackBerry Curve 8330as a better method of communicating with clients and family. Had seen reviews that averaged 4.4 out of 5, so it seemed to be a decent choice. This turned out to be one of the best decisions made this year, as the BlackBerry turned out to be far better than expected... it was faster than my previous phone, reliable, versatile and rugged, and there were few dropped calls. But the phone had one simple problem: it's a battery eater!Went to my cell phone provider to see about getting an extra battery, and was surprised to find that the standard 1000 mAh OEM Lithium Ion battery cost was almost $45.00. That seemed a bit steep, so I began searching here on Amazon.com and found this Blackberry Li-Ion [OEM] C-S2 Battery. Was cautious because of the extreme price difference, but figured that if it was truly an OEM C-S2 battery, it was worth the gamble.Examined it when it arrived, and found that it not only had the original BlackBerry logo, but was marked C-S2 on the face, the correct version for my phone (and many other BlackBerry models). The back listed it as a Lithium Ion Battery, 3.7V, with a capacity of 1150mAh 4.3Wh... identical to my original battery. So it was charged overnight, as had done when the phone was first received with the original battery.It was good choice, as the battery has been a perfect backup to my original. It has function just the same as the original C-S2 battery, and there seems to be no difference. Went on to buy a second backup, just because it seemed to be a good idea for those ""better safe than sorry"" situations. Must admit that I do use the built-in GPS quite a bit, and that along with frequent 'Net access, probably accounts for my need of extra battery power. Might note that I picked up anExternal Battery Charger For Blackberry 8300 8320 8330, which has been the perfect compliment to these batteries.One might note that the prices on the BlackBerry C-S2 OEM batteries seem to vary quite a bit here, but most seem to come in well under $7.00... far less that what the cell phone retailers are charging. Do your searching here on Amazon.com and you'll find some excellent prices on these.If your battery seems to not last as long as the original specs for the BlackBerry stated, you can argue with the retailer... or waste far less time and get one of these C-S2 OEM batteries here. Giving it a 5-star rating without any hesitation at all.",5.0,1282435200,"08 22, 2010","BlackBerry OEM C-S2 BATTERY Curve 8530, 8700, 8700c, 8700f, 8700g, 8703",2.38,http://ecx.images-amazon.com/images/I/41WyGkuhZlL._SY300_.jpg,{'Cell Phones & Accessories': 80090},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B000FFEH04,AVQVQKO2PAQVF,Kongfuzi,"[0, 0]",Great battery at a super price.  I cannot compare to the higher rated &lt;life> batteries.  But this works great for original spec.  I get a days worth of use easy.  I do keep charged.,5.0,1235260800,"02 22, 2009","BlackBerry OEM C-S2 BATTERY Curve 8530, 8700, 8700c, 8700f, 8700g, 8703",2.38,http://ecx.images-amazon.com/images/I/41WyGkuhZlL._SY300_.jpg,{'Cell Phones & Accessories': 80090},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B000FFEH04,A1J3OU6M7U7C3P,"Penta War'er ""Pronounced Wah Ter""","[1, 1]","This battery is perfect for Blackberry 8700, it has long standby time and quick to charge, eforcity's delivery was speedy too.",5.0,1210636800,"05 13, 2008","BlackBerry OEM C-S2 BATTERY Curve 8530, 8700, 8700c, 8700f, 8700g, 8703",2.38,http://ecx.images-amazon.com/images/I/41WyGkuhZlL._SY300_.jpg,{'Cell Phones & Accessories': 80090},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B000JG7ZBM,A5ZGJBOPDRVQL,Charles,"[0, 0]","I gifted my phone to the Phillipines, but needed a replacement battery that I shipped over.  I presume it worked.",3.0,1356652800,"12 28, 2012","C-M2 Battery for Blackberry Pearl, 8110 Pearl, 8120 Pearl, 8130 Pearl, 8100 Pearl, Pearl Flip 8220 and Pearl Flip 8230 Phone Models",8.24,http://ecx.images-amazon.com/images/I/31OZeqZ2rGL._SY300_.jpg,{'Cell Phones & Accessories': 10219},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",0.0
B000JG7ZBM,A3001A6ZOF9K5C,"David Hutchinson ""Dave""","[0, 0]","I actually ordered the incorrect battery and before I could return it, the company had the correct battery sitting in my mailbox. I wish there was an option for better than perfect service as this company deserves it.",5.0,1333152000,"03 31, 2012","C-M2 Battery for Blackberry Pearl, 8110 Pearl, 8120 Pearl, 8130 Pearl, 8100 Pearl, Pearl Flip 8220 and Pearl Flip 8230 Phone Models",8.24,http://ecx.images-amazon.com/images/I/31OZeqZ2rGL._SY300_.jpg,{'Cell Phones & Accessories': 10219},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B000JG7ZBM,A2A58XJDK0UAIC,Inger Parker,"[0, 0]",because I used this as a back-up when my old battery wouldn't hold a charger for a long period of time and it worked like a charm.,5.0,1398038400,"04 21, 2014","C-M2 Battery for Blackberry Pearl, 8110 Pearl, 8120 Pearl, 8130 Pearl, 8100 Pearl, Pearl Flip 8220 and Pearl Flip 8230 Phone Models",8.24,http://ecx.images-amazon.com/images/I/31OZeqZ2rGL._SY300_.jpg,{'Cell Phones & Accessories': 10219},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B000JG7ZBM,A3OXM4NUGQKIQ0,Kula,"[1, 1]",After having my Blackberry for about 6 months the life on the battery started to diminish and I wanted to replace it. This was a great price and it boosted my battery life back up to a week or more instead of one day.,5.0,1185494400,"07 27, 2007","C-M2 Battery for Blackberry Pearl, 8110 Pearl, 8120 Pearl, 8130 Pearl, 8100 Pearl, Pearl Flip 8220 and Pearl Flip 8230 Phone Models",8.24,http://ecx.images-amazon.com/images/I/31OZeqZ2rGL._SY300_.jpg,{'Cell Phones & Accessories': 10219},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B000JG7ZBM,AIJQU979J6UFY,"Nick ""whereishawkins""","[1, 1]","I have a Blackberry 8220 that I beat to death on a daily basis and the battery life on it just was dismal. So, after a week with this I'm back to normal, and I don't have to feel like I'm tethered to my desk or will wake up in the morning with a dead battery.You get what you pay for when it comes to batteries, so don't be surprised if it doesn't work as well as the original RIM-made battery 4x the cost.",4.0,1266796800,"02 22, 2010","C-M2 Battery for Blackberry Pearl, 8110 Pearl, 8120 Pearl, 8130 Pearl, 8100 Pearl, Pearl Flip 8220 and Pearl Flip 8230 Phone Models",8.24,http://ecx.images-amazon.com/images/I/31OZeqZ2rGL._SY300_.jpg,{'Cell Phones & Accessories': 10219},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",-1.0
B000JG7ZBM,A19TY4TV2FZDRT,Steve A,"[1, 1]","""$6 for a battery? too good to be true?"" That's what I thought, ""but for $6, why not give it a shot?"" I'm just using it as a ""second"" battery because the Pearl 8130 has such poor battery life, I could throw this in my luggage, or whatever when I go on a trip. Well, I've been swapping back and forth between my original and this one for a few weeks now (to make sure they stay charged) and I can never tell the difference in life, they both seem to work exactly the same. The only difference is this one has a non-OEM looking sticker wrapping it, looks to be printed from a scan of an OEM.",4.0,1206403200,"03 25, 2008","C-M2 Battery for Blackberry Pearl, 8110 Pearl, 8120 Pearl, 8130 Pearl, 8100 Pearl, Pearl Flip 8220 and Pearl Flip 8230 Phone Models",8.24,http://ecx.images-amazon.com/images/I/31OZeqZ2rGL._SY300_.jpg,{'Cell Phones & Accessories': 10219},BlackBerry,"[['Cell Phones & Accessories', 'Accessories', 'Batteries', 'Internal Batteries']]",1.0
B000JUQ3XY,A1YFVFQEAPP5UO,Christopher Cerrudo,"[4, 4]","One drawback of any soap-bar, or candy-bar style phone is that you have to lock the keyboard with some button combination every time you put it away or it will dial the last person you called, or someone on speed-dial when you inadvertently push one of it's keys. This holster has magnets in it that automatically puts the Pearl in standby mode, which disables the keys. The belt-clip also allows you to rotate the holster into the most comfortable position you can for driving, or  walking around.",5.0,1179187200,"05 15, 2007",BlackBerry Lambskin Leather Swivel Holster for 8100 Pearl,3.71,http://ecx.images-amazon.com/images/I/41vzaympW2L._SY300_.jpg,{'Cell Phones & Accessories': 225426},BlackBerry,"[['Cell Phones & Accessories', 'Cases', 'Holsters & Clips']]",1.0
B000JUQ3XY,A1WQ34TQB0ASTN,"DL ""DL""","[0, 0]","This fits my blackberry pearl perfectly.  Too bad verizon didnt put one of these in with my phone with i bought it.  Instead they gave me a lame pouch that pissed me off.  The only give these nice holsters out with the blackberry that is 100 more than the pearl.bottom line, looks good and fits perfect and great price.",5.0,1199059200,"12 31, 2007",BlackBerry Lambskin Leather Swivel Holster for 8100 Pearl,3.71,http://ecx.images-amazon.com/images/I/41vzaympW2L._SY300_.jpg,{'Cell Phones & Accessories': 225426},BlackBerry,"[['Cell Phones & Accessories', 'Cases', 'Holsters & Clips']]",0.0
B000JUQ3XY,A31VJTX89XWGRI,P. Chavez,"[0, 0]",The case is well made and just what you need to keep your Pearl safe,5.0,1196640000,"12 3, 2007",BlackBerry Lambskin Leather Swivel Holster for 8100 Pearl,3.71,http://ecx.images-amazon.com/images/I/41vzaympW2L._SY300_.jpg,{'Cell Phones & Accessories': 225426},BlackBerry,"[['Cell Phones & Accessories', 'Cases', 'Holsters & Clips']]",1.0
B000JUQ3XY,A3GISRNT7BJEO8,"Pop ina Bottle ""Never argue with an idiot. th...","[0, 0]",excellent item and IS an official blackberry case. for the price this can't be beat!,5.0,1185926400,"08 1, 2007",BlackBerry Lambskin Leather Swivel Holster for 8100 Pearl,3.71,http://ecx.images-amazon.com/images/I/41vzaympW2L._SY300_.jpg,{'Cell Phones & Accessories': 225426},BlackBerry,"[['Cell Phones & Accessories', 'Cases', 'Holsters & Clips']]",1.0
B000JUQ3XY,ARBKYIVNYWK3C,RST10,"[0, 0]","Functionally, as good as any other blackberry holster. However, my perception is that it is ""cheap plastic looking"" because it is shiny. It has a sheen that may need a little sandpaper taken to it.",4.0,1180569600,"05 31, 2007",BlackBerry Lambskin Leather Swivel Holster for 8100 Pearl,3.71,http://ecx.images-amazon.com/images/I/41vzaympW2L._SY300_.jpg,{'Cell Phones & Accessories': 225426},BlackBerry,"[['Cell Phones & Accessories', 'Cases', 'Holsters & Clips']]",1.0
