asin,reviewerID,reviewerName,helpful,reviewText,overall,unixReviewTime,reviewTime,title,price,imUrl,salesRank,brand,categories,sentiment
B009A51Y10,A30ELDPP5TCQ8J,Bernard Farrell,"[0, 0]","The package is marked as containing 3 items, they are: the screen protector; a cleaning cloth for your iPhone screen; and a piece of stiff cardboard to use as a spreader. At first I thought it contained 3 screen protectors - it's a little misleading.The directions are written in TINY print, my older eyes found them very hard to read. But I followed along, carefully cleaning the screen to remove dust and fingerprint marks. Then I peeled back about 2 inches of the protector covering and laid it carefully in place starting from the bottom of the screen. I was able to use the stiff piece of cardboard to remove most of the bubbles left behind. But it really wasn't stiff enough. I used a credit card for the smaller ones.If the packaging and instructions were clearer I'd have given this 5 stars. Once installed it works well and I had no problems using my iPhone.Update: there had been a few small bubbles under the plastic. After 24 hours these have disappeared. The protector does show some fingermarks, but they clean up easily using the enclosed cloth.January 10, 2013 Update. The screen protector is still in place. I got a small amount of liquid on it, but it cleaned right off. I doesn't have ANY scratches, that may be because I'm also using aBelkin case. Given it's durability I'm updating this to 5 stars.",5.0,1351641600,"10 31, 2012",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A1MR1VMK999I6O,"Beth DeRoos ""Beth DeRoos from the California ...","[0, 0]","3M is a company I trust and knowing that the iPhone 5 was an investment (not inexpensive).Like the idea of protecting the screen from anything from being scratched, to even the occasional spill. Also so easy to put on the iPhone.Am going to be buying more for myself and as a gift for family members.",5.0,1359590400,"01 31, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A35JP8KSV9281K,bezoarrn,"[0, 0]",This film seems more durable than most clear protectors. It is slightly thicker and easier to apply. I still haven't found a brand that is completely bubble free yet. And fingerprints do smudge a little but not as bad as other brands I've tried.,4.0,1369267200,"05 23, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A2XIOXRRYX0KZY,B.L.,"[0, 0]","I've tried various general types of screen protectors, and those that are in the ""natural view"" style tend to be where my preferences run. Privacy ones create odd visual effects if you change the angle of the phone or WANT someone to look at it from the side while you demonstrate something. Anti-glare tends to distort the screen slightly, and I don't spend a ton of time using my phone in sunny places where glare is a gigantic problem. I tend to figure we have to spend a lot of money on the fancy LCD screen they put in the phone, and I should probably use a protector that lets me see it at its best.This is just a little kit with 1 protector, a cleaning cloth, and a designated piece of cardboard you're supposed to use to help you apply it. The application process isn't hugely complicated, but it is easy to mess up getting a screen protector on. If you don't have experience with it, you may want to consider getting help, picking a product with more than 1 protector (to give you some margin for error), or just resigning yourself to the possibility of having to buy a second if it gets messed up.",4.0,1366848000,"04 25, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A1BHSP8TPTH8Y5,"CCGal ""MyReviews""","[0, 0]","This is a high-quality screen protector for my iPhone 5, and it does just what it is supposed to.  It comes with the stick on protector, a cleaning wipe, and a applicator to help remove the bubbles.  The protector looks durable, and is barely noticeable once applied. My only complaint is that it only comes with one protector.  Some models come with 2 or 3 in case you make a mistake the first time.",4.0,1352937600,"11 15, 2012",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",-1.0
B009A51Y10,A1X3ESYZ79H59E,chaos,"[0, 0]","After using a matte screen protector that I didn't like, I switched over to this screen protector which did the job nicely. It is crystal clear. It fit the iPhone 5 perfectly. Application was easy. It came with a cleaning cloth and smoothing card. There was nothing really special about this screen protector. It's just a good basic screen protector.",4.0,1361404800,"02 21, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A3SMR4HRFJARSC,ChristineMM,"[0, 0]","UPDATED REVIEW 4/18/13After exactly two months this screen was dirty and smeared with finger skin oils. I could not get it clean no matter what I tried. I wound up having to remove it and throw it away.I am in search of a new CLEAR screen that can be washed.I update this review to 2 stars = I Don't Like ItORIGINAL REVIEW 2/11/13The first clear cover we purchased, made by a different company was too large and didn't fit right. The fact that it was half the price of this one lured us in. Again another stupid mistake that we've made before. You get what you pay for.This 3M natural view clear protective cover is crystal clear and works great. The sensitivity of the touch is the same as if there was no protective cover on it. The size is perfect.It was simple to apply, we didn't even need the piece of cardboard.The only downside is that there is one unit in the package and it is more expensive than other brands. However we no longer care as our family wants quality. Over and over we have been lured by the lower priced item which has been useless and was thrown into the trash, then wound up buying a more expensive yet usable item. All that to say this is worth the price.Love it = 5 stars.",2.0,1360540800,"02 11, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",-1.0
B009A51Y10,A30JPZ9TZ7I61U,"Christopher Barrett ""Evil Corgi""","[0, 0]","I actually grabbed a couple of these for my sister and I to try on our iPhones 5.  Here is the important warning: when they say don't touch the adhesive strip, they're serious.  She accidentally touched just a very little part of the edge, and that part does not stick.  Luckily it's not enough to cause any kind of issue, but we can tell that if you touch a bit more than she did, or if you touch a more important part of the adhesive, it could cause issues.  It barely shows.Otherwise, very easy installation.  Mine went on without a hitch.  The applicator and tab are useful for getting the screen on and getting it centered and leveled.  No bubbles, no worries.The touch screen works 100% (which is an issue that other brands have had).  It also works well with phone cases, I can't imagine a phone case that would cause problems since this screen protector is so flat.Works great!  Highly recommended!",5.0,1361404800,"02 21, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A3NHUQ33CFH3VM,Citizen John,"[1, 1]","If you don't get this on right the first time, it may be very difficult to get all the bubbles out.I watched an online instructional video for getting these on.  You basically peel it on slowly starting at one corner.  It's the opposite motion of what you'd normally think as peeling it off.  It works better than other methods.You don't want to use the applicator to work the bubbles out any more than necessary.  It's possible to create a real mess.The screen protector does a great job keeping the screen protected with very little loss of visibility of the screen.  I like it.",4.0,1361232000,"02 19, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A3DOPYDOS49I3T,Confucious,"[0, 0]","Needed a screen protector for my personal iPhone 5. I am glad I went with this one from 3M, a reputable company. I was tired of purchasing the no name brands. Those brands had holes that wouldn't line up or scratched very easily. This one from 3M is superior. It is super easy to install just like other screen protectors. The screen is almost like it is not there. It is super crystal clear. It does good with smudges. Not sure how that is but smudges are not as noticeable. Finger drag is nice too. You can swipe left or right without drag. It is very smooth and makes using the phone more enjoyable. I haven't had any scratches on it yet. I usually throw my phone in the same pocket as my keys. Good screen protector but a tad bit on the higher side.",5.0,1361232000,"02 19, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A3B20R4ZAH0Y2Y,"Dave Millman ""davemill""","[5, 8]","Do you need a screen protector? A few years ago, I dropped my iPhone 3GS from about three feet, screen-down, directly onto a pointed rock. The screen protector (one of the flexible armor types) kept the screen from damage, so I vote ""yes.""PERFORMANCE:Very clear, nearly invisible while the phone is in use. My finger does detect an increase in friction when dragging across the screen, but no difference when tapping.APPEARANCE:During the day, this product is so clear that you do not notice it visually. However, in the dark in reflected light it is easy to see a distinct difference between the darker surface of the protector and the lighter surface of the glass around it.APPLICATION:The instructions are clear. I followed them exactly, and they worked. Peel back the first two inches, align carefully, then push forward with the applicator. It went down remarkably bubble-free. But make sure your alignment is absolutely perfect...DURABILITY:...because if one edge of this protector catches on a fingernail something, it will peel up and collect dust or finger prints, effectively ruining it. This shouldn't happen if your alignment is PERFECT, but you know how that goes. Screen protectors don't last forever, but this one peeled off rather too easily for my taste.PACKAGING:On the top front, the package says, ""1 Protector"" in small, lower-case text. At the bottom, it says' ""CONT: 3 ITEMS"" in upper-case text almost twice as tall. The 3 items are: one protector, one cleaning cloth, and one stiff cardboard applicator, which doubles as the hanging tag for the package itself. I'm sorry, but the three items claim borders on deceptive packaging, especially when a count like that is so uncommon on a package. On the back of the package, a small illustration shows 1 protector plus 1 cloth plus 1 applicator, but it does not repeat the language, ""3 ARTICLES."" Perhaps a committee may have been trying to make sure that you noticed that the applicator was also the hanging tag, but adding a claim for ""3 ARTICLES"" to the front of the package wasn't the way to do that. They should have put the illustration on the front and eliminated the ""3 ARTICLES"" claim. 3M does not usually make mistakes like this.RECOMMENDATION:So far, it's functional as a screen protector. I'm satisfied, but not thrilled.",3.0,1359417600,"01 29, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A2V5M5EJPOD2IU,David Bradshaw,"[0, 0]","I usually use Belkin screen protectors, but I thought I would give these a go.  First off, a pet peave I have noticed many screen protectors going to is only giving you one!  That is a lot of pressure to get it on there correctly (what happened, I used to get like 3 to 5 for my old iPhones...).  My second thing, is I never get the antiglare or privacy, since they wind up causing these noticeable dots on the screen (very prominent with white screen).  These take a way from the beauty of these displays, so I keep to Clear like these!!  These may not be antiglare, but the loss of sharpness on the display is not worth the basic antiglare.  So these are clear and it is very clear!  I like that it has the Home Button cut out (some lately just have it opened to the base of phone), but it does not have the cutout for the front camera.  Most protectors I have, have cut out the front camera, I find that it make it easier to clean and avoids any issue of specs when that is cut out, so this would be better if it cut out the front camera.  I also want to note that this protector only has a cover on the adhesive side of the protector and not on the front side, so be careful.The protector is like all protectors they are a pain to install with no bubbles or lint (and the lint often caused the bubbles).  No matter how much you clean it will always come up with an issue.  A neat simple trick that the screen protector for my Galaxy Note had was to lift the screen protector back up if you have lint causing a bubble, and put scotch tape on your finger and grab it quickly to the tape and put the protector back until it is on firmly.  This has worked for me and I have gotten the protectors on perfect using this trick.In the end this is a nice basic clear screen protector.  It goes on like all screen protectors and takes some work to get that perfect screen!  There are a few things I wish were different about this (cut out front camera and protection plastic on front of screen protector during application), but it works!  However, remember it only comes with 1, so make sure you do it right!!!",4.0,1358985600,"01 24, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,APP8XWYYV4PAA,"Debra A Chong ""ECommerceMaven""","[0, 0]","Forget the 1.99 and .99 cent screen saver products. If you want a screensaver that works and will last, try the 3m products. This one does what it says, protects the screen of the iPhone. Easier to put on than Zagg and much more economical. Consider this product if you want a screensaver for your iPhone.",5.0,1361664000,"02 24, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,ACVDL5QRCOPE1,D. H.,"[0, 0]","This protector is the best one I have so far, and I have about 5 different ones. I like that fact that it doesn't change the resolution too much on my iPhone, and it is very clear. It also doesn't take away from the sensitivity of my screen either, so all in all I think this is the best one so far. I find myself using this one out of all the others that I own, including the privacy and natural one.",4.0,1360281600,"02 8, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A2ME89MSWVG9NF,"donny ""don130""","[0, 0]","Like all protectors of this type making sure your surface is truly clean before applying is key. Any spot of dust and you get air bubbles. The protector comes with a cloth and the top of the cardboard is the hard surface you use to push the protector on smoothly without air bubbles. My only complaint is that there is no hole for the camera cut out. Other protectors I have used have a hole where the camera is. I don't think this effects much, but I would prefer to have the camera open.",4.0,1362528000,"03 6, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A3JUHP1E3WUHEA,Dr. Stuart Gitlow,"[0, 0]","I've tried a number of iPhone 5 Screen Protectors. There are anti-glare protectors as well as protectors which prevent those around you from seeing the iPhone's screen, but all of them reduce the overall resolution of the screen. This protector, the Natural View version, does not reduce resolution. It will, however, prevent the screen from being easily scratched by a coin or key in your pocket. This screen covers the camera lens on the screen side of the iPhone. I did not observe any significant impact from this.Be careful in applying the screen protector and do it in as dust-free an environment as possible. Once dust adheres to the adhesive side of the protector, you're out of luck and cannot really try again. Even small specks of dust or pet hair will be noticeable. So you get only one chance. Also work hard on application to be certain that any air bubbles are removed as you apply the protector. Again, once the entire protector is applied, you won't have much luck removing any existing air bubbles.Nice screen, though...really has no impact on the resolution of the iPhone screen to speak of.",4.0,1367625600,"05 4, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
B009A51Y10,A2BN9DIBP9A0XG,D. Vance,"[0, 0]","The 3M Natural View Screen Protector does indeed provide clear, easy to apply protection for your iPhone. It is easy to apply and fits perfectly.My issue is with a package that CLEARLY reads ""CONT:3 ITEMS"" in all caps, twice as high as the tiny, lower case ""1 protector"". The three items are one protector, one cloth, and one applicator that doubles as the hanging tag. (!)For this price, and factoring in the irritation value, I give it 2 stars. There is really nothing special about this item that explains that price point.",3.0,1365465600,"04 9, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",0.0
B009A51Y10,AMS2CPERWN7JV,E. Byers,"[0, 0]","So the end result is great, it's a nice thick screen protector that basically mimics the feel of the original iPhone glass, instead of the ones that change up the feel or give more friction.  It's a thicker piece of plastic, not a 'film' like some of these.  I love these kind, everyone should try them.Now for the bad.  Package says 3 items, which makes you believe there are 3 screen protectors, but really it's the protector, a small cloth, and the 'applicator'.  Now for the ugly part.  The screen protector only has one side that's covered, and no tabs.  A lot of other ones have guides/applicators that you can use to hold to stick it on to the phone, and then peel it off after it's applied.  The cloth is just tiny, not really microfiber, but it works.  The applicator is the worst.  It IS the hanger that the whole package hangs on, with a hard cardboard edge.  Nowhere near as good as a plastic one.This is also dry apply, meaning you have to get it on perfectly the first time, no sliding it to make it fit, which is very hard without a good thing to hold.",4.0,1361750400,"02 25, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",-1.0
B009A51Y10,A1LH6RF4UN9VI6,"E. D. Garcia ""Biggie-E""","[0, 0]","This is the third, and FINAL screen protector for my wife's iPhone 5.I tried two others first; both required little spray bottles and squeegees and complex application processes.  And both SUCKED.  They wound up muddying the screen, making it difficult to see.But this little 3M guy was a snap to install!  Clean the screen.  Peel back one edge of the screen and stick it to the phone. Peel off the rest of the backing, applying the screen as you go.  Work out any bubbles... DONE.It doesn't negatively impact touch sensitivity nor does it impact viewing.It works.",5.0,1358380800,"01 17, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",0.0
B009A51Y10,AY3D7DG5L5WCK,"Edward Walker ""ednpatty""","[0, 0]",This screen protector works great for the iPhone 5. It is easy to install and it works great. You are able to use the touch screen through the protector. It is clear.,5.0,1359936000,"02 4, 2013",3M Natural View Screen Protector for the iPhone 5/5s/5c- Retail 1-Pack- Clear (NV827748),10.29,http://ecx.images-amazon.com/images/I/41xRQmZuWML._SY300_.jpg,{'Cell Phones & Accessories': 47435},3M,"[['Cell Phones & Accessories', 'Accessories', 'Screen Protectors']]",1.0
